caller,callee,method,params,returns
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.CatalogService,getProductListByCategory,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Product>
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,getFavouriteCategoryId,,java.lang.String
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.AccountService,updateAccount,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.AccountService,getAccount,java.lang.String,org.mybatis.jpetstore.domain.Account
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,getUsername,,java.lang.String
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.CatalogService,getProductListByCategory,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Product>
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,getFavouriteCategoryId,,java.lang.String
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,setPassword,java.lang.String,void
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.CatalogService,getProductListByCategory,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Product>
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,getFavouriteCategoryId,,java.lang.String
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,getUsername,,java.lang.String
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,<init>,,org.mybatis.jpetstore.domain.Account
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,<init>,,org.mybatis.jpetstore.domain.Account
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,getAccountByUsername,java.lang.String,org.mybatis.jpetstore.domain.Account
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,getAccountByUsernameAndPassword,java.lang.String;java.lang.String,org.mybatis.jpetstore.domain.Account
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,insertAccount,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,insertProfile,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,insertSignon,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,updateAccount,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,updateProfile,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,getPassword,,java.lang.String
org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.mapper.AccountMapper,updateSignon,org.mybatis.jpetstore.domain.Account,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,setOrderId,int,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,getLineItems,,java.util.List<org.mybatis.jpetstore.domain.LineItem>
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,getItemId,,java.lang.String
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,getQuantity,,int
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.ItemMapper,updateInventoryQuantity,java.util.Map<java.lang.String, java.lang.Object>,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.OrderMapper,insertOrder,org.mybatis.jpetstore.domain.Order,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.OrderMapper,insertOrderStatus,org.mybatis.jpetstore.domain.Order,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,getLineItems,,java.util.List<org.mybatis.jpetstore.domain.LineItem>
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,setOrderId,int,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,getOrderId,,int
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.LineItemMapper,insertLineItem,org.mybatis.jpetstore.domain.LineItem,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.OrderMapper,getOrder,int,org.mybatis.jpetstore.domain.Order
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,setLineItems,java.util.List<org.mybatis.jpetstore.domain.LineItem>,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.LineItemMapper,getLineItemsByOrderId,int,java.util.List<org.mybatis.jpetstore.domain.LineItem>
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,getLineItems,,java.util.List<org.mybatis.jpetstore.domain.LineItem>
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.ItemMapper,getItem,java.lang.String,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,getItemId,,java.lang.String
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,setQuantity,int,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.ItemMapper,getInventoryQuantity,java.lang.String,int
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,getItemId,,java.lang.String
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,setItem,org.mybatis.jpetstore.domain.Item,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.OrderMapper,getOrdersByUsername,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Order>
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.SequenceMapper,getSequence,org.mybatis.jpetstore.domain.Sequence,org.mybatis.jpetstore.domain.Sequence
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Sequence,getNextId,,int
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.mapper.SequenceMapper,updateSequence,org.mybatis.jpetstore.domain.Sequence,void
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Sequence,getNextId,,int
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Sequence,<init>,java.lang.String;int,org.mybatis.jpetstore.domain.Sequence
org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Sequence,<init>,java.lang.String;int,org.mybatis.jpetstore.domain.Sequence
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.CategoryMapper,getCategoryList,,java.util.List<org.mybatis.jpetstore.domain.Category>
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.CategoryMapper,getCategory,java.lang.String,org.mybatis.jpetstore.domain.Category
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ProductMapper,getProduct,java.lang.String,org.mybatis.jpetstore.domain.Product
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ProductMapper,getProductListByCategory,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Product>
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ProductMapper,searchProductList,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Product>
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ItemMapper,getItemListByProduct,java.lang.String,java.util.List<org.mybatis.jpetstore.domain.Item>
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ItemMapper,getItem,java.lang.String,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ItemMapper,getInventoryQuantity,java.lang.String,int
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getUsername,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getFirstName,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getLastName,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getAddress1,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getAddress2,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getCity,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getState,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getZip,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getCountry,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getFirstName,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getLastName,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getAddress1,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getAddress2,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getCity,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getState,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getZip,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,getCountry,,java.lang.String
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart,getSubTotal,,java.math.BigDecimal
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart,getAllCartItems,,java.util.Iterator<org.mybatis.jpetstore.domain.CartItem>
org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.LineItem,<init>,int;org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.LineItem
org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,getQuantity,,int
org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,getItemId,,java.lang.String
org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,getItem,,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,getListPrice,,java.math.BigDecimal
org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,getItem,,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,getItem,,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,getItemId,,java.lang.String
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,setItem,org.mybatis.jpetstore.domain.Item,void
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,setQuantity,int,void
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,setInStock,boolean,void
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,getItemId,,java.lang.String
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,incrementQuantity,,void
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,getItem,,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,incrementQuantity,,void
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,setQuantity,int,void
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,getListPrice,,java.math.BigDecimal
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,getItem,,org.mybatis.jpetstore.domain.Item
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,getQuantity,,int
org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,<init>,,org.mybatis.jpetstore.domain.CartItem
org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product,getProductId,,java.lang.String
