class,method,returnType,parameters
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean,createOrder,com.ibm.websphere.samples.pbw.jpa.Order,java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;int;java.util.Collection<com.ibm.websphere.samples.pbw.jpa.Inventory>
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean,getSize,int,
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean,getInventoryItem,com.ibm.websphere.samples.pbw.jpa.Inventory,java.lang.String
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean,backOrder,void,com.ibm.websphere.samples.pbw.jpa.Inventory;int
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent,addItem,void,com.ibm.websphere.samples.pbw.jpa.Inventory
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent,updateItem,void,com.ibm.websphere.samples.pbw.jpa.Inventory
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent,removeItem,void,com.ibm.websphere.samples.pbw.jpa.Inventory
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent,size,int,
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent,getInventoryID,java.lang.String,int
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent,getQuantity,int,java.lang.String
com.ibm.websphere.samples.pbw.bean.SuppliersBean,createSupplier,void,java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String
com.ibm.websphere.samples.pbw.bean.SuppliersBean,getSupplier,com.ibm.websphere.samples.pbw.jpa.Supplier,
com.ibm.websphere.samples.pbw.bean.SuppliersBean,updateSupplier,com.ibm.websphere.samples.pbw.jpa.Supplier,java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String
com.ibm.websphere.samples.pbw.bean.SuppliersBean,findSuppliers,java.util.Collection<com.ibm.websphere.samples.pbw.jpa.Supplier>,
com.ibm.websphere.samples.pbw.jpa.BackOrder,getBackOrderID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setBackOrderID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.BackOrder,getLowDate,long,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setLowDate,void,long
com.ibm.websphere.samples.pbw.jpa.BackOrder,getOrderDate,long,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setOrderDate,void,long
com.ibm.websphere.samples.pbw.jpa.BackOrder,getQuantity,int,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setQuantity,void,int
com.ibm.websphere.samples.pbw.jpa.BackOrder,increateQuantity,void,int
com.ibm.websphere.samples.pbw.jpa.BackOrder,getStatus,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setStatus,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.BackOrder,getSupplierOrderID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setSupplierOrderID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.BackOrder,getInventory,com.ibm.websphere.samples.pbw.jpa.Inventory,
com.ibm.websphere.samples.pbw.jpa.BackOrder,setInventory,void,com.ibm.websphere.samples.pbw.jpa.Inventory
com.ibm.websphere.samples.pbw.jpa.Customer,verifyPassword,boolean,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getFullName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,getAddr1,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setAddr1,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getAddr2,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setAddr2,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getAddrCity,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setAddrCity,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getAddrState,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setAddrState,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getAddrZip,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setAddrZip,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getCustomerID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setCustomerID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getFirstName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setFirstName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getLastName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setLastName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getPassword,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setPassword,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Customer,getPhone,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Customer,setPhone,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,increaseInventory,void,int
com.ibm.websphere.samples.pbw.jpa.Inventory,getCategory,int,
com.ibm.websphere.samples.pbw.jpa.Inventory,setCategory,void,int
com.ibm.websphere.samples.pbw.jpa.Inventory,getCost,float,
com.ibm.websphere.samples.pbw.jpa.Inventory,setCost,void,float
com.ibm.websphere.samples.pbw.jpa.Inventory,getDescription,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setDescription,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getHeading,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setHeading,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getImage,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setImage,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getNotes,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setNotes,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getPkginfo,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setPkginfo,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getPrice,float,
com.ibm.websphere.samples.pbw.jpa.Inventory,setPrice,void,float
com.ibm.websphere.samples.pbw.jpa.Inventory,getQuantity,int,
com.ibm.websphere.samples.pbw.jpa.Inventory,setQuantity,void,int
com.ibm.websphere.samples.pbw.jpa.Inventory,getMaxThreshold,int,
com.ibm.websphere.samples.pbw.jpa.Inventory,setMaxThreshold,void,int
com.ibm.websphere.samples.pbw.jpa.Inventory,getMinThreshold,int,
com.ibm.websphere.samples.pbw.jpa.Inventory,setMinThreshold,void,int
com.ibm.websphere.samples.pbw.jpa.Inventory,getInventoryId,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setInventoryId,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,getID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Inventory,setID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Inventory,isPublic,boolean,
com.ibm.websphere.samples.pbw.jpa.Inventory,setIsPublic,void,boolean
com.ibm.websphere.samples.pbw.jpa.Inventory,setPrivacy,void,boolean
com.ibm.websphere.samples.pbw.jpa.Inventory,getImgbytes,byte[],
com.ibm.websphere.samples.pbw.jpa.Inventory,setImgbytes,void,byte[]
com.ibm.websphere.samples.pbw.jpa.Inventory,getBackOrder,com.ibm.websphere.samples.pbw.jpa.BackOrder,
com.ibm.websphere.samples.pbw.jpa.Inventory,setBackOrder,void,com.ibm.websphere.samples.pbw.jpa.BackOrder
com.ibm.websphere.samples.pbw.jpa.Inventory,toString,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,getBillAddr1,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillAddr1,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getBillAddr2,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillAddr2,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getBillCity,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillCity,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getBillName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getBillPhone,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillPhone,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getBillState,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillState,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getBillZip,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setBillZip,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getCardHolder,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setCardHolder,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getCcExpireMonth,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setCcExpireMonth,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getCcExpireYear,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setCcExpireYear,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getCcNum,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setCcNum,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getCreditCard,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setCreditCard,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getCustomer,com.ibm.websphere.samples.pbw.jpa.Customer,
com.ibm.websphere.samples.pbw.jpa.Order,setCustomer,void,com.ibm.websphere.samples.pbw.jpa.Customer
com.ibm.websphere.samples.pbw.jpa.Order,getItems,java.util.Collection<com.ibm.websphere.samples.pbw.jpa.OrderItem>,
com.ibm.websphere.samples.pbw.jpa.Order,setItems,void,java.util.Collection<com.ibm.websphere.samples.pbw.jpa.OrderItem>
com.ibm.websphere.samples.pbw.jpa.Order,getOrderID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setOrderID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getOrderItems,java.util.Collection,
com.ibm.websphere.samples.pbw.jpa.Order,setOrderItems,void,java.util.Collection
com.ibm.websphere.samples.pbw.jpa.Order,getProfit,float,
com.ibm.websphere.samples.pbw.jpa.Order,setProfit,void,float
com.ibm.websphere.samples.pbw.jpa.Order,getSellDate,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setSellDate,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShipAddr1,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipAddr1,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShipAddr2,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipAddr2,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShipCity,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipCity,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShipName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShipPhone,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipPhone,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShippingMethod,int,
com.ibm.websphere.samples.pbw.jpa.Order,setShippingMethod,void,int
com.ibm.websphere.samples.pbw.jpa.Order,getShipZip,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipZip,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Order,getShipState,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Order,setShipState,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.OrderItem,equals,boolean,java.lang.Object
com.ibm.websphere.samples.pbw.jpa.OrderItem,hashCode,int,
com.ibm.websphere.samples.pbw.jpa.OrderItem,getCategory,int,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setCategory,void,int
com.ibm.websphere.samples.pbw.jpa.OrderItem,getCost,float,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setCost,void,float
com.ibm.websphere.samples.pbw.jpa.OrderItem,getName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.OrderItem,getPkginfo,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setPkginfo,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.OrderItem,getPrice,float,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setPrice,void,float
com.ibm.websphere.samples.pbw.jpa.OrderItem,getQuantity,int,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setQuantity,void,int
com.ibm.websphere.samples.pbw.jpa.OrderItem,getSellDate,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setSellDate,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.OrderItem,updatePK,void,
com.ibm.websphere.samples.pbw.jpa.OrderItem,getInventory,com.ibm.websphere.samples.pbw.jpa.Inventory,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setInventory,void,com.ibm.websphere.samples.pbw.jpa.Inventory
com.ibm.websphere.samples.pbw.jpa.OrderItem,getOrder,com.ibm.websphere.samples.pbw.jpa.Order,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setOrder,void,com.ibm.websphere.samples.pbw.jpa.Order
com.ibm.websphere.samples.pbw.jpa.OrderItem,getInventoryId,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.OrderItem,setInventoryId,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.OrderItem.PK,equals,boolean,java.lang.Object
com.ibm.websphere.samples.pbw.jpa.OrderItem.PK,hashCode,int,
com.ibm.websphere.samples.pbw.jpa.OrderKey,equals,boolean,java.lang.Object
com.ibm.websphere.samples.pbw.jpa.OrderKey,hashCode,int,
com.ibm.websphere.samples.pbw.jpa.OrderKey,getOrderID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.OrderKey,setOrderID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getCity,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setCity,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getName,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setName,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getPhone,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setPhone,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getStreet,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setStreet,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getSupplierID,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setSupplierID,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getUrl,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setUrl,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getUsstate,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setUsstate,void,java.lang.String
com.ibm.websphere.samples.pbw.jpa.Supplier,getZip,java.lang.String,
com.ibm.websphere.samples.pbw.jpa.Supplier,setZip,void,java.lang.String
com.ibm.websphere.samples.pbw.utils.ListProperties,load,void,java.io.InputStream
com.ibm.websphere.samples.pbw.utils.ListProperties,readTokens,java.lang.String[],java.lang.String;java.lang.String
com.ibm.websphere.samples.pbw.utils.ListProperties,getProperties,java.lang.String[],java.lang.String
com.ibm.websphere.samples.pbw.utils.Util,getInitialContext,javax.naming.InitialContext,
com.ibm.websphere.samples.pbw.utils.Util,getCategoryString,java.lang.String,int
com.ibm.websphere.samples.pbw.utils.Util,getCategoryStrings,java.lang.String[],
com.ibm.websphere.samples.pbw.utils.Util,getShippingMethod,java.lang.String,int
com.ibm.websphere.samples.pbw.utils.Util,getShippingMethodPrice,float,int
com.ibm.websphere.samples.pbw.utils.Util,getShippingMethodTime,java.lang.String,int
com.ibm.websphere.samples.pbw.utils.Util,getShippingMethodStrings,java.lang.String[],
com.ibm.websphere.samples.pbw.utils.Util,getFullShippingMethodStrings,java.lang.String[],
com.ibm.websphere.samples.pbw.utils.Util,readProperties,void,
com.ibm.websphere.samples.pbw.utils.Util,getProperty,java.lang.String,java.lang.String
com.ibm.websphere.samples.pbw.utils.Util,readTokens,java.lang.String[],java.lang.String;java.lang.String
com.ibm.websphere.samples.pbw.utils.Util,getProperties,java.lang.String[],java.lang.String
com.ibm.websphere.samples.pbw.utils.Util,setDebug,void,boolean
com.ibm.websphere.samples.pbw.utils.Util,debugOn,boolean,
com.ibm.websphere.samples.pbw.utils.Util,debug,void,java.lang.String
com.ibm.websphere.samples.pbw.utils.Util,validateString,boolean,java.lang.String
com.ibm.websphere.samples.pbw.war.AccountBean,performAccount,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performAccountUpdate,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performCheckoutFinal,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performCompleteCheckout,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performLogin,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performLoginComplete,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performOrderInfo,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,performRegister,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,getCustomer,com.ibm.websphere.samples.pbw.jpa.Customer,
com.ibm.websphere.samples.pbw.war.AccountBean,getLastOrderNum,java.lang.String,
com.ibm.websphere.samples.pbw.war.AccountBean,getLoginInfo,com.ibm.websphere.samples.pbw.war.LoginInfo,
com.ibm.websphere.samples.pbw.war.AccountBean,getOrderInfo,com.ibm.websphere.samples.pbw.war.OrderInfo,
com.ibm.websphere.samples.pbw.war.AccountBean,isCheckingOut,boolean,
com.ibm.websphere.samples.pbw.war.AccountBean,isRegister,boolean,
com.ibm.websphere.samples.pbw.war.AccountBean,isUpdating,boolean,
com.ibm.websphere.samples.pbw.war.AccountServlet,init,void,ServletConfig
com.ibm.websphere.samples.pbw.war.AccountServlet,doGet,void,javax.servlet.http.HttpServletRequest;javax.servlet.http.HttpServletResponse
com.ibm.websphere.samples.pbw.war.AccountServlet,doPost,void,javax.servlet.http.HttpServletRequest;javax.servlet.http.HttpServletResponse
com.ibm.websphere.samples.pbw.war.AccountServlet,performTask,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AccountServlet,requestDispatch,void,ServletContext;HttpServletRequest;HttpServletResponse;java.lang.String
com.ibm.websphere.samples.pbw.war.AdminServlet,init,void,ServletConfig
com.ibm.websphere.samples.pbw.war.AdminServlet,doGet,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AdminServlet,doPost,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AdminServlet,performTask,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AdminServlet,updateSupplierInfo,com.ibm.websphere.samples.pbw.jpa.Supplier,java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String
com.ibm.websphere.samples.pbw.war.AdminServlet,performSupplierConfig,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AdminServlet,performPopulate,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AdminServlet,performBackOrder,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.AdminServlet,getBackOrders,void,HttpSession
com.ibm.websphere.samples.pbw.war.AdminServlet,sendRedirect,void,HttpServletResponse;java.lang.String
com.ibm.websphere.samples.pbw.war.AdminServlet,requestDispatch,void,ServletContext;HttpServletRequest;HttpServletResponse;java.lang.String
com.ibm.websphere.samples.pbw.war.BackOrderItem,getBackOrderID,java.lang.String,
com.ibm.websphere.samples.pbw.war.BackOrderItem,setBackOrderID,void,java.lang.String
com.ibm.websphere.samples.pbw.war.BackOrderItem,getSupplierOrderID,java.lang.String,
com.ibm.websphere.samples.pbw.war.BackOrderItem,setSupplierOrderID,void,java.lang.String
com.ibm.websphere.samples.pbw.war.BackOrderItem,setQuantity,void,int
com.ibm.websphere.samples.pbw.war.BackOrderItem,getInventory,com.ibm.websphere.samples.pbw.jpa.Inventory,
com.ibm.websphere.samples.pbw.war.BackOrderItem,getName,java.lang.String,
com.ibm.websphere.samples.pbw.war.BackOrderItem,setName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.BackOrderItem,getQuantity,int,
com.ibm.websphere.samples.pbw.war.BackOrderItem,getInventoryQuantity,int,
com.ibm.websphere.samples.pbw.war.BackOrderItem,setInventoryQuantity,void,int
com.ibm.websphere.samples.pbw.war.BackOrderItem,getStatus,java.lang.String,
com.ibm.websphere.samples.pbw.war.BackOrderItem,getLowDate,long,
com.ibm.websphere.samples.pbw.war.BackOrderItem,getOrderDate,long,
com.ibm.websphere.samples.pbw.war.HelpBean,performHelp,java.lang.String,
com.ibm.websphere.samples.pbw.war.HelpBean,performDBReset,java.lang.String,
com.ibm.websphere.samples.pbw.war.HelpBean,getDbDumpFile,java.lang.String,
com.ibm.websphere.samples.pbw.war.HelpBean,setDbDumpFile,void,java.lang.String
com.ibm.websphere.samples.pbw.war.HelpBean,isDebug,boolean,
com.ibm.websphere.samples.pbw.war.HelpBean,setDebug,void,boolean
com.ibm.websphere.samples.pbw.war.ImageServlet,init,void,ServletConfig
com.ibm.websphere.samples.pbw.war.ImageServlet,doGet,void,javax.servlet.http.HttpServletRequest;javax.servlet.http.HttpServletResponse
com.ibm.websphere.samples.pbw.war.ImageServlet,doPost,void,javax.servlet.http.HttpServletRequest;javax.servlet.http.HttpServletResponse
com.ibm.websphere.samples.pbw.war.ImageServlet,performTask,void,HttpServletRequest;HttpServletResponse
com.ibm.websphere.samples.pbw.war.LoginInfo,getCheckPassword,java.lang.String,
com.ibm.websphere.samples.pbw.war.LoginInfo,getEmail,java.lang.String,
com.ibm.websphere.samples.pbw.war.LoginInfo,getMessage,java.lang.String,
com.ibm.websphere.samples.pbw.war.LoginInfo,getPassword,java.lang.String,
com.ibm.websphere.samples.pbw.war.LoginInfo,setCheckPassword,void,java.lang.String
com.ibm.websphere.samples.pbw.war.LoginInfo,setEmail,void,java.lang.String
com.ibm.websphere.samples.pbw.war.LoginInfo,setMessage,void,java.lang.String
