srcClass,srcMethod,dstClass,dstMethod
WebApplication1.Controllers.ChallengeResult,unknown,WebApplication1.Repositories.Interfaces.IUserRepository,call
WebApplication1.Controllers.ChallengeResult,unknown,WebApplication1.Services.UserService,call
WebApplication1.Controllers.DietController,unknown,WebApplication1.Services.DietService,<init>
WebApplication1.Controllers.DietController,unknown,WebApplication1.Services.ProductService,<init>
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.ProductDietViewModel,<init>
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.ProductDietViewModel,<init>
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.DietViewModel,<init>
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.ShareDietViewModel,<init>
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.DIET,call
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.DietViewModel,call
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.ShareDietViewModel,call
WebApplication1.Controllers.DietController,unknown,WebApplication1.Models.ProductDietViewModel,call
WebApplication1.Controllers.DietController,unknown,WebApplication1.Services.DietService,call
WebApplication1.Controllers.DietController,unknown,WebApplication1.Services.ProductService,call
WebApplication1.Controllers.EntryController,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,<init>
WebApplication1.Controllers.EntryController,unknown,WebApplication1.Services.EntryService,<init>
WebApplication1.Controllers.EntryController,unknown,WebApplication1.Models.UserDataViewModel,call
WebApplication1.Controllers.EntryController,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,call
WebApplication1.Controllers.EntryController,unknown,WebApplication1.Services.EntryService,call
WebApplication1.Controllers.ManageController,unknown,WebApplication1.Services.UserService,<init>
WebApplication1.Controllers.ManageController,unknown,WebApplication1.Services.UserService,<init>
WebApplication1.Controllers.ManageController,unknown,WebApplication1.ApplicationUserManager,call
WebApplication1.Controllers.ManageController,unknown,WebApplication1.ApplicationSignInManager,call
WebApplication1.Controllers.ManageController,unknown,WebApplication1.Models.ChangePasswordViewModel,call
WebApplication1.Controllers.ManageController,unknown,WebApplication1.Services.UserService,call
WebApplication1.Controllers.ProductController,unknown,WebApplication1.Repositories.Concrete.ProductRepository,<init>
WebApplication1.Controllers.ProductController,unknown,WebApplication1.Services.ProductService,<init>
WebApplication1.Controllers.ProductController,unknown,WebApplication1.Models.ProductViewModel,call
WebApplication1.Controllers.ProductController,unknown,WebApplication1.Repositories.Concrete.ProductRepository,call
WebApplication1.Controllers.ProductController,unknown,WebApplication1.Repositories.Interfaces.IProductRepository,call
WebApplication1.Controllers.ProductController,unknown,WebApplication1.Services.ProductService,call
WebApplication1.Models.SendCodeViewModel,unknown,WebApplication1.Models.VerifyCodeViewModel,call
WebApplication1.Models.SendCodeViewModel,unknown,WebApplication1.Models.LoginViewModel,call
WebApplication1.Models.SendCodeViewModel,unknown,WebApplication1.Models.RegisterViewModel,call
WebApplication1.Models.VerifyCodeViewModel,unknown,WebApplication1.Models.SendCodeViewModel,call
WebApplication1.Models.VerifyCodeViewModel,unknown,WebApplication1.Models.LoginViewModel,call
WebApplication1.Models.VerifyCodeViewModel,unknown,WebApplication1.Models.RegisterViewModel,call
WebApplication1.Models.LoginViewModel,unknown,WebApplication1.Models.SendCodeViewModel,call
WebApplication1.Models.LoginViewModel,unknown,WebApplication1.Models.VerifyCodeViewModel,call
WebApplication1.Models.LoginViewModel,unknown,WebApplication1.Models.RegisterViewModel,call
WebApplication1.Models.RegisterViewModel,unknown,WebApplication1.Models.SendCodeViewModel,call
WebApplication1.Models.RegisterViewModel,unknown,WebApplication1.Models.VerifyCodeViewModel,call
WebApplication1.Models.RegisterViewModel,unknown,WebApplication1.Models.LoginViewModel,call
WebApplication1.Models.DIET,unknown,WebApplication1.Models.DIET_PRODUCTS,call
WebApplication1.Models.DIET,unknown,WebApplication1.Models.USER_DIETS,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.DIET,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.DIET_PRODUCTS,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.USER,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.USERINFO,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.USERS_LOGS,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.USER_DATA,call
WebApplication1.Models.DietDbContext,unknown,WebApplication1.Models.USER_DIETS,call
WebApplication1.Models.DietViewModel,unknown,WebApplication1.Models.ShareDietViewModel,call
WebApplication1.Models.DietViewModel,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Models.DietViewModel,unknown,WebApplication1.Models.ProductDietViewModel,call
WebApplication1.Models.ShareDietViewModel,unknown,WebApplication1.Models.DietViewModel,call
WebApplication1.Models.ShareDietViewModel,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Models.ShareDietViewModel,unknown,WebApplication1.Models.ProductDietViewModel,call
WebApplication1.Models.DIET_PRODUCTS,unknown,WebApplication1.Models.DIET,call
WebApplication1.Models.DIET_PRODUCTS,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Models.ApplicationUser,unknown,WebApplication1.Models.ApplicationDbContext,<init>
WebApplication1.Models.ApplicationUser,unknown,WebApplication1.Models.ApplicationDbContext,call
WebApplication1.Models.ApplicationDbContext,unknown,WebApplication1.Models.ApplicationDbContext,<init>
WebApplication1.Models.ApplicationDbContext,unknown,WebApplication1.Models.ApplicationUser,call
WebApplication1.Models.PRODUCT,unknown,WebApplication1.Models.DIET_PRODUCTS,call
WebApplication1.Models.ProductListViewModel,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Models.ProductListViewModel,unknown,WebApplication1.Models.ProductViewModel,call
WebApplication1.Models.ProductViewModel,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Models.ProductViewModel,unknown,WebApplication1.Models.ProductListViewModel,call
WebApplication1.Models.USER,unknown,WebApplication1.Models.USERS_LOGS,call
WebApplication1.Models.USER,unknown,WebApplication1.Models.USER_DATA,call
WebApplication1.Models.USER,unknown,WebApplication1.Models.USER_DIETS,call
WebApplication1.Models.UserDataViewModel,unknown,WebApplication1.Models.EntriesIndexViewModel,call
WebApplication1.Models.UserDataViewModel,unknown,WebApplication1.Models.USER_DATA,call
WebApplication1.Models.EntriesIndexViewModel,unknown,WebApplication1.Models.UserDataViewModel,call
WebApplication1.Models.EntriesIndexViewModel,unknown,WebApplication1.Models.USER_DATA,call
WebApplication1.Models.USERS_LOGS,unknown,WebApplication1.Models.USER,call
WebApplication1.Models.USER_DATA,unknown,WebApplication1.Models.USER,call
WebApplication1.Models.USER_DIETS,unknown,WebApplication1.Models.DIET,call
WebApplication1.Models.USER_DIETS,unknown,WebApplication1.Models.USER,call
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DIET,call
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DietDbContext,call
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.DIET_PRODUCTS,call
WebApplication1.Repositories.Concrete.DietRepository,unknown,WebApplication1.Models.USER_DIETS,call
WebApplication1.Repositories.Concrete.ProductRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.ProductRepository,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.ProductRepository,unknown,WebApplication1.Models.DietDbContext,call
WebApplication1.Repositories.Concrete.ProductRepository,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Repositories.Concrete.ProductRepository,unknown,WebApplication1.Repositories.Interfaces.IProductRepository,call
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,<init>
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.DietDbContext,call
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.USER,call
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.USERINFO,call
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.USERS_LOGS,call
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Models.USER_DATA,call
WebApplication1.Repositories.Concrete.UserRepostiory,unknown,WebApplication1.Repositories.Interfaces.IUserRepository,call
WebApplication1.Repositories.Interfaces.IProductRepository,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Repositories.Interfaces.IUserRepository,unknown,WebApplication1.Models.USER,call
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Concrete.ProductRepository,<init>
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Concrete.DietRepository,<init>
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,<init>
WebApplication1.Services.DietService,unknown,WebApplication1.Models.USER_DIETS,<init>
WebApplication1.Services.DietService,unknown,WebApplication1.Models.USER_DIETS,<init>
WebApplication1.Services.DietService,unknown,WebApplication1.Models.DIET,call
WebApplication1.Services.DietService,unknown,WebApplication1.Models.DietViewModel,call
WebApplication1.Services.DietService,unknown,WebApplication1.Models.ShareDietViewModel,call
WebApplication1.Services.DietService,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Services.DietService,unknown,WebApplication1.Models.ProductDietViewModel,call
WebApplication1.Services.DietService,unknown,WebApplication1.Models.USER_DIETS,call
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Concrete.DietRepository,call
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Concrete.ProductRepository,call
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,call
WebApplication1.Services.DietService,unknown,WebApplication1.Repositories.Interfaces.IProductRepository,call
WebApplication1.Services.EntryService,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,<init>
WebApplication1.Services.EntryService,unknown,WebApplication1.Models.EntriesIndexViewModel,<init>
WebApplication1.Services.EntryService,unknown,WebApplication1.Models.EntriesIndexViewModel,<init>
WebApplication1.Services.EntryService,unknown,WebApplication1.Models.USER_DATA,<init>
WebApplication1.Services.EntryService,unknown,WebApplication1.Models.UserDataViewModel,call
WebApplication1.Services.EntryService,unknown,WebApplication1.Models.EntriesIndexViewModel,call
WebApplication1.Services.EntryService,unknown,WebApplication1.Models.USER_DATA,call
WebApplication1.Services.EntryService,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,call
WebApplication1.Services.ProductService,unknown,WebApplication1.Repositories.Concrete.ProductRepository,<init>
WebApplication1.Services.ProductService,unknown,WebApplication1.Models.ProductListViewModel,<init>
WebApplication1.Services.ProductService,unknown,WebApplication1.Models.PRODUCT,<init>
WebApplication1.Services.ProductService,unknown,WebApplication1.Models.PRODUCT,call
WebApplication1.Services.ProductService,unknown,WebApplication1.Models.ProductListViewModel,call
WebApplication1.Services.ProductService,unknown,WebApplication1.Models.ProductViewModel,call
WebApplication1.Services.ProductService,unknown,WebApplication1.Repositories.Concrete.ProductRepository,call
WebApplication1.Services.ProductService,unknown,WebApplication1.Repositories.Interfaces.IProductRepository,call
WebApplication1.Services.UserService,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,<init>
WebApplication1.Services.UserService,unknown,WebApplication1.Models.USERS_LOGS,call
WebApplication1.Services.UserService,unknown,WebApplication1.Repositories.Concrete.UserRepostiory,call
