src,dst,type,weight
WebApplication1.Models.USER_DIETS,WebApplication1.Models.DIET,CALL,2
WebApplication1.Models.USER_DIETS,WebApplication1.Models.DIET,FIELD,1
WebApplication1.Models.USER_DIETS,WebApplication1.Models.USER,CALL,2
WebApplication1.Models.USER_DIETS,WebApplication1.Models.USER,FIELD,1
WebApplication1.Models.UserDataViewModel,WebApplication1.Models.EntriesIndexViewModel,CALL,1
WebApplication1.Models.UserDataViewModel,WebApplication1.Models.USER_DATA,CALL,1
WebApplication1.Models.UserDataViewModel,WebApplication1.Models.USER_DATA,FIELD,1
WebApplication1.Models.VerifyCodeViewModel,WebApplication1.Models.LoginViewModel,CALL,1
WebApplication1.Models.VerifyCodeViewModel,WebApplication1.Models.RegisterViewModel,CALL,1
WebApplication1.Models.VerifyCodeViewModel,WebApplication1.Models.SendCodeViewModel,CALL,1
WebApplication1.MvcApplication,WebApplication1.BundleConfig,CALL,1
WebApplication1.MvcApplication,WebApplication1.FilterConfig,CALL,1
WebApplication1.MvcApplication,WebApplication1.RouteConfig,CALL,1
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.DIET,CALL,2
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.DIET,FIELD,2
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.DIET_PRODUCTS,CALL,4
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.DIET_PRODUCTS,FIELD,1
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.DietDbContext,CALL,18
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.USER_DIETS,CALL,7
WebApplication1.Repositories.Concrete.DietRepository,WebApplication1.Models.USER_DIETS,FIELD,2
WebApplication1.Repositories.Concrete.ProductRepository,WebApplication1.Models.DietDbContext,CALL,4
WebApplication1.Repositories.Concrete.ProductRepository,WebApplication1.Models.PRODUCT,CALL,2
WebApplication1.Repositories.Concrete.ProductRepository,WebApplication1.Models.PRODUCT,FIELD,2
WebApplication1.Repositories.Concrete.ProductRepository,WebApplication1.Repositories.Interfaces.IProductRepository,CALL,1
WebApplication1.Repositories.Concrete.ProductRepository,WebApplication1.Repositories.Interfaces.IProductRepository,IMPLEMENTS,1
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.DietDbContext,CALL,20
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USER,CALL,3
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USER,FIELD,3
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USERINFO,CALL,1
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USERINFO,FIELD,1
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USERS_LOGS,CALL,2
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USERS_LOGS,FIELD,1
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USER_DATA,CALL,5
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Models.USER_DATA,FIELD,2
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Repositories.Interfaces.IUserRepository,CALL,1
WebApplication1.Repositories.Concrete.UserRepostiory,WebApplication1.Repositories.Interfaces.IUserRepository,IMPLEMENTS,1
WebApplication1.Repositories.Interfaces.IProductRepository,WebApplication1.Models.PRODUCT,CALL,2
WebApplication1.Repositories.Interfaces.IUserRepository,WebApplication1.Models.USER,CALL,3
WebApplication1.Services.DietService,WebApplication1.Models.DIET,CALL,1
WebApplication1.Services.DietService,WebApplication1.Models.DietViewModel,CALL,1
WebApplication1.Services.DietService,WebApplication1.Models.DietViewModel,FIELD,1
WebApplication1.Services.DietService,WebApplication1.Models.PRODUCT,CALL,2
WebApplication1.Services.DietService,WebApplication1.Models.ProductDietViewModel,CALL,1
WebApplication1.Services.DietService,WebApplication1.Models.ProductDietViewModel,FIELD,1
WebApplication1.Services.DietService,WebApplication1.Models.ShareDietViewModel,CALL,1
WebApplication1.Services.DietService,WebApplication1.Models.ShareDietViewModel,FIELD,1
WebApplication1.Services.DietService,WebApplication1.Models.USER_DIETS,CALL,7
WebApplication1.Services.DietService,WebApplication1.Repositories.Concrete.DietRepository,CALL,18
WebApplication1.Services.DietService,WebApplication1.Repositories.Concrete.DietRepository,FIELD,1
WebApplication1.Services.DietService,WebApplication1.Repositories.Concrete.ProductRepository,CALL,5
WebApplication1.Services.DietService,WebApplication1.Repositories.Concrete.UserRepostiory,CALL,3
WebApplication1.Services.DietService,WebApplication1.Repositories.Concrete.UserRepostiory,FIELD,1
WebApplication1.Services.DietService,WebApplication1.Repositories.Interfaces.IProductRepository,CALL,1
WebApplication1.Services.DietService,WebApplication1.Repositories.Interfaces.IProductRepository,FIELD,1
WebApplication1.Services.EntryService,WebApplication1.Models.EntriesIndexViewModel,CALL,5
WebApplication1.Services.EntryService,WebApplication1.Models.USER_DATA,CALL,3
WebApplication1.Services.EntryService,WebApplication1.Models.UserDataViewModel,CALL,1
WebApplication1.Services.EntryService,WebApplication1.Models.UserDataViewModel,FIELD,1
WebApplication1.Services.EntryService,WebApplication1.Repositories.Concrete.UserRepostiory,CALL,6
WebApplication1.Services.EntryService,WebApplication1.Repositories.Concrete.UserRepostiory,FIELD,1
WebApplication1.Services.ProductService,WebApplication1.Models.PRODUCT,CALL,2
WebApplication1.Services.ProductService,WebApplication1.Models.ProductListViewModel,CALL,4
WebApplication1.Services.ProductService,WebApplication1.Models.ProductViewModel,CALL,1
WebApplication1.Services.ProductService,WebApplication1.Models.ProductViewModel,FIELD,1
WebApplication1.Services.ProductService,WebApplication1.Repositories.Concrete.ProductRepository,CALL,8
WebApplication1.Services.ProductService,WebApplication1.Repositories.Interfaces.IProductRepository,CALL,1
WebApplication1.Services.ProductService,WebApplication1.Repositories.Interfaces.IProductRepository,FIELD,1
WebApplication1.Services.UserService,WebApplication1.Models.USERS_LOGS,CALL,1
WebApplication1.Services.UserService,WebApplication1.Repositories.Concrete.UserRepostiory,CALL,10
WebApplication1.Services.UserService,WebApplication1.Repositories.Concrete.UserRepostiory,FIELD,1
WebApplication1.SmsService,WebApplication1.ApplicationSignInManager,CALL,6
WebApplication1.SmsService,WebApplication1.ApplicationSignInManager,FIELD,1
WebApplication1.SmsService,WebApplication1.ApplicationUserManager,CALL,9
WebApplication1.SmsService,WebApplication1.ApplicationUserManager,FIELD,1
WebApplication1.SmsService,WebApplication1.EmailService,CALL,4
WebApplication1.SmsService,WebApplication1.Models.ApplicationDbContext,CALL,1
WebApplication1.SmsService,WebApplication1.Models.ApplicationUser,CALL,9
WebApplication1.SmsService,WebApplication1.Models.ApplicationUser,FIELD,1
WebApplication1.Startup,WebApplication1.ApplicationSignInManager,CALL,2
WebApplication1.Startup,WebApplication1.ApplicationUserManager,CALL,2
WebApplication1.Startup,WebApplication1.Models.ApplicationDbContext,CALL,1
