src,dst,type,weight
com.acmeair.wxs.entities.CustomerImpl,com.acmeair.entities.Customer,IMPLEMENTS,1
com.acmeair.wxs.entities.CustomerImpl,com.acmeair.entities.Customer.MemberShipStatus,FIELD,1
com.acmeair.wxs.entities.CustomerImpl,com.acmeair.entities.CustomerAddress,FIELD,1
com.acmeair.wxs.entities.CustomerImpl,com.acmeair.entities.Customer.PhoneType,FIELD,1
com.acmeair.wxs.entities.BookingPKImpl,com.acmeair.entities.BookingPK,IMPLEMENTS,1
com.acmeair.loader.Loader,com.acmeair.loader.FlightLoader,CALL,2
com.acmeair.loader.Loader,com.acmeair.loader.CustomerLoader,CALL,2
com.acmeair.loader.FlightLoader,com.acmeair.service.FlightService,FIELD,1
com.acmeair.loader.FlightLoader,com.acmeair.service.ServiceLocator,CALL,2
com.acmeair.loader.FlightLoader,com.acmeair.service.FlightService,CALL,5
com.acmeair.loader.FlightLoader,com.acmeair.entities.AirportCodeMapping,CALL,3
com.acmeair.loader.CustomerLoader,com.acmeair.service.CustomerService,FIELD,1
com.acmeair.loader.CustomerLoader,com.acmeair.service.ServiceLocator,CALL,2
com.acmeair.loader.CustomerLoader,com.acmeair.service.CustomerService,CALL,2
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.BookingService,FIELD,1
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.CustomerService,FIELD,1
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.FlightService,FIELD,1
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.ServiceLocator,CALL,10
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.BookingService,CALL,1
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.CustomerService,CALL,2
com.acmeair.config.AcmeAirConfiguration,com.acmeair.service.FlightService,CALL,3
com.acmeair.config.AcmeAirConfiguration,com.acmeair.config.AcmeAirConfiguration.ServiceData,CALL,4
com.acmeair.config.LoaderREST,com.acmeair.loader.Loader,FIELD,1
com.acmeair.config.LoaderREST,com.acmeair.loader.Loader,CALL,2
com.acmeair.web.dto.TripFlightOptions,com.acmeair.web.dto.TripLegInfo,FIELD,1
com.acmeair.web.dto.CustomerInfo,com.acmeair.web.dto.AddressInfo,FIELD,1
com.acmeair.web.dto.CustomerInfo,com.acmeair.entities.Customer,CALL,8
com.acmeair.web.dto.CustomerInfo,com.acmeair.web.dto.AddressInfo,CALL,2
com.acmeair.web.dto.FlightInfo,com.acmeair.web.dto.FlightSegmentInfo,FIELD,1
com.acmeair.web.dto.FlightInfo,com.acmeair.web.dto.FlightPKInfo,FIELD,1
com.acmeair.web.dto.FlightInfo,com.acmeair.entities.Flight,CALL,11
com.acmeair.web.dto.FlightInfo,com.acmeair.web.dto.FlightSegmentInfo,CALL,1
com.acmeair.web.dto.FlightInfo,com.acmeair.web.dto.FlightPKInfo,CALL,1
com.acmeair.web.dto.TripLegInfo,com.acmeair.web.dto.FlightInfo,FIELD,1
com.acmeair.web.dto.TripLegInfo,com.acmeair.web.dto.FlightInfo,CALL,1
com.acmeair.web.dto.AddressInfo,com.acmeair.entities.CustomerAddress,CALL,6
com.acmeair.web.dto.FlightSegmentInfo,com.acmeair.entities.FlightSegment,CALL,4
com.acmeair.web.dto.BookingInfo,com.acmeair.web.dto.BookingPKInfo,FIELD,1
com.acmeair.web.dto.BookingInfo,com.acmeair.entities.Booking,CALL,4
com.acmeair.web.dto.BookingInfo,com.acmeair.web.dto.BookingPKInfo,CALL,1
com.acmeair.web.CustomerREST,com.acmeair.service.CustomerService,FIELD,1
com.acmeair.web.CustomerREST,com.acmeair.service.ServiceLocator,CALL,2
com.acmeair.web.CustomerREST,com.acmeair.service.CustomerService,CALL,3
com.acmeair.web.CustomerREST,com.acmeair.web.dto.CustomerInfo,CALL,13
com.acmeair.web.CustomerREST,com.acmeair.entities.Customer,CALL,3
com.acmeair.web.CustomerREST,com.acmeair.entities.CustomerAddress,CALL,6
com.acmeair.web.CustomerREST,com.acmeair.web.dto.AddressInfo,CALL,7
com.acmeair.web.CustomerREST,com.acmeair.entities.Customer.PhoneType,CALL,1
com.acmeair.web.BookingsREST,com.acmeair.service.BookingService,FIELD,1
com.acmeair.web.BookingsREST,com.acmeair.service.ServiceLocator,CALL,2
com.acmeair.web.BookingsREST,com.acmeair.service.BookingService,CALL,5
com.acmeair.web.BookingsREST,com.acmeair.web.dto.BookingReceiptInfo,CALL,2
com.acmeair.web.BookingsREST,com.acmeair.web.dto.BookingInfo,CALL,2
com.acmeair.web.RESTCookieSessionFilter,com.acmeair.service.CustomerService,FIELD,1
com.acmeair.web.RESTCookieSessionFilter,com.acmeair.service.TransactionService,FIELD,1
com.acmeair.web.RESTCookieSessionFilter,com.acmeair.service.ServiceLocator,CALL,4
com.acmeair.web.RESTCookieSessionFilter,com.acmeair.service.TransactionService,CALL,1
com.acmeair.web.RESTCookieSessionFilter,com.acmeair.service.CustomerService,CALL,1
com.acmeair.web.RESTCookieSessionFilter,com.acmeair.entities.CustomerSession,CALL,1
com.acmeair.web.FlightsREST,com.acmeair.service.FlightService,FIELD,1
com.acmeair.web.FlightsREST,com.acmeair.service.ServiceLocator,CALL,2
com.acmeair.web.FlightsREST,com.acmeair.service.FlightService,CALL,4
com.acmeair.web.FlightsREST,com.acmeair.web.dto.TripLegInfo,CALL,24
com.acmeair.web.FlightsREST,com.acmeair.web.dto.TripFlightOptions,CALL,8
com.acmeair.web.LoginREST,com.acmeair.service.CustomerService,FIELD,1
com.acmeair.web.LoginREST,com.acmeair.service.ServiceLocator,CALL,2
com.acmeair.web.LoginREST,com.acmeair.service.CustomerService,CALL,3
com.acmeair.web.LoginREST,com.acmeair.entities.CustomerSession,CALL,1
com.acmeair.reporter.parser.component.JmeterJTLParser,com.acmeair.reporter.parser.component.JtlTotals,FIELD,2
com.acmeair.reporter.parser.component.JmeterJTLParser,com.acmeair.reporter.util.Messages,CALL,11
com.acmeair.reporter.parser.component.JmeterJTLParser,com.acmeair.reporter.parser.component.JtlTotals,CALL,14
com.acmeair.reporter.parser.component.JmeterSummariserParser,com.acmeair.reporter.parser.ResultParser,EXTENDS,1
com.acmeair.reporter.parser.component.JmeterSummariserParser,com.acmeair.reporter.parser.ResultParser,CALL,3
com.acmeair.reporter.parser.component.JmeterSummariserParser,com.acmeair.reporter.parser.ResultParserHelper,CALL,3
com.acmeair.reporter.parser.component.JmeterSummariserParser,com.acmeair.reporter.parser.IndividualChartResults,CALL,13
com.acmeair.reporter.parser.component.JmeterSummariserParser,com.acmeair.reporter.parser.MultipleChartResults,CALL,1
com.acmeair.reporter.parser.component.NmonParser,com.acmeair.reporter.parser.ResultParser,EXTENDS,1
com.acmeair.reporter.parser.component.NmonParser,com.acmeair.reporter.parser.ResultParser,CALL,4
com.acmeair.reporter.parser.component.NmonParser,com.acmeair.reporter.parser.ResultParserHelper,CALL,3
com.acmeair.reporter.parser.component.NmonParser,com.acmeair.reporter.parser.IndividualChartResults,CALL,11
com.acmeair.reporter.parser.component.NmonParser,com.acmeair.reporter.parser.MultipleChartResults,CALL,1
com.acmeair.reporter.parser.ResultParser,com.acmeair.reporter.parser.MultipleChartResults,FIELD,1
com.acmeair.reporter.parser.ResultParser,com.acmeair.reporter.parser.OverallResults,FIELD,1
com.acmeair.reporter.parser.ResultParser,com.acmeair.reporter.parser.OverallResults,CALL,18
com.acmeair.reporter.parser.ResultParser,com.acmeair.reporter.parser.IndividualChartResults,CALL,7
com.acmeair.reporter.parser.ResultParser,com.acmeair.reporter.parser.ResultParserHelper,CALL,3
com.acmeair.reporter.parser.ResultParser,com.acmeair.reporter.parser.MultipleChartResults,CALL,7
com.acmeair.reporter.parser.MultipleChartResults,com.acmeair.reporter.parser.IndividualChartResults,FIELD,1
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.util.Messages,CALL,14
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.component.JmeterSummariserParser,CALL,4
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.ResultParser,CALL,27
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.ResultParserHelper,CALL,1
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.util.StatResult,CALL,3
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.component.JmeterJTLParser,CALL,7
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.MultipleChartResults,CALL,2
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.IndividualChartResults,CALL,1
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.component.JtlTotals,CALL,1
com.acmeair.reporter.ReportGenerator,com.acmeair.reporter.parser.component.NmonParser,CALL,2
com.acmeair.morphia.MorphiaConstants,com.acmeair.AcmeAirConstants,EXTENDS,1
com.acmeair.morphia.services.util.MongoConnectionManager,com.acmeair.morphia.MorphiaConstants,IMPLEMENTS,1
com.acmeair.morphia.services.util.MongoConnectionManager,com.acmeair.morphia.BigDecimalConverter,CALL,2
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.service.CustomerService,EXTENDS,1
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.morphia.MorphiaConstants,IMPLEMENTS,1
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.morphia.services.util.MongoConnectionManager,CALL,2
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.entities.Customer,CALL,1
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.morphia.entities.CustomerImpl,CALL,1
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.morphia.entities.CustomerAddressImpl,CALL,1
com.acmeair.morphia.services.CustomerServiceImpl,com.acmeair.morphia.entities.CustomerSessionImpl,CALL,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.BookingService,IMPLEMENTS,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.morphia.MorphiaConstants,IMPLEMENTS,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.KeyGenerator,FIELD,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.FlightService,FIELD,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.CustomerService,FIELD,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.ServiceLocator,CALL,4
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.morphia.services.util.MongoConnectionManager,CALL,2
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.FlightService,CALL,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.CustomerService,CALL,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.service.KeyGenerator,CALL,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.entities.Booking,CALL,1
com.acmeair.morphia.services.BookingServiceImpl,com.acmeair.morphia.entities.BookingImpl,CALL,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.service.FlightService,EXTENDS,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.morphia.MorphiaConstants,IMPLEMENTS,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.service.KeyGenerator,FIELD,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.morphia.services.util.MongoConnectionManager,CALL,2
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.entities.FlightSegment,CALL,2
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.entities.Flight,CALL,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.service.KeyGenerator,CALL,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.morphia.entities.FlightSegmentImpl,CALL,2
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.morphia.entities.AirportCodeMappingImpl,CALL,1
com.acmeair.morphia.services.FlightServiceImpl,com.acmeair.morphia.entities.FlightImpl,CALL,1
com.acmeair.morphia.entities.CustomerSessionImpl,com.acmeair.entities.CustomerSession,IMPLEMENTS,1
com.acmeair.morphia.entities.BookingImpl,com.acmeair.entities.Booking,IMPLEMENTS,1
com.acmeair.morphia.entities.BookingImpl,com.acmeair.entities.Flight,CALL,1
com.acmeair.morphia.entities.BookingImpl,com.acmeair.entities.Customer,CALL,1
com.acmeair.morphia.entities.FlightSegmentImpl,com.acmeair.entities.FlightSegment,IMPLEMENTS,1
com.acmeair.morphia.entities.CustomerAddressImpl,com.acmeair.entities.CustomerAddress,IMPLEMENTS,1
com.acmeair.morphia.entities.AirportCodeMappingImpl,com.acmeair.entities.AirportCodeMapping,IMPLEMENTS,1
com.acmeair.morphia.entities.FlightImpl,com.acmeair.entities.Flight,IMPLEMENTS,1
com.acmeair.morphia.entities.FlightImpl,com.acmeair.entities.FlightSegment,FIELD,1
com.acmeair.morphia.entities.CustomerImpl,com.acmeair.entities.Customer,IMPLEMENTS,1
com.acmeair.morphia.entities.CustomerImpl,com.acmeair.entities.Customer.MemberShipStatus,FIELD,1
com.acmeair.morphia.entities.CustomerImpl,com.acmeair.entities.CustomerAddress,FIELD,1
com.acmeair.morphia.entities.CustomerImpl,com.acmeair.entities.Customer.PhoneType,FIELD,1
